hour,baseline_load,rbc_load,target_load,rbc_diff,baseline_diff
39,247.5778,214.7543706893921,157.91577805208334,56.83859263730875,89.66202651334635
40,268.8738,234.7030110359192,157.91577805208334,76.78723298383585,110.95803176236979
41,289.5409,255.2058720588684,157.91577805208334,97.29009400678507,131.62511550260416
42,296.303,261.94690322875977,157.91577805208334,104.03112517667643,138.38723098111979
43,289.5903,255.21312713623047,157.91577805208334,97.29734908414713,131.67452346158854
44,280.6775,246.279287815094,157.91577805208334,88.36350976301065,122.76171218229166
45,276.75317,242.33394527435303,157.91577805208334,84.41816722226969,118.83739577604166
46,270.1273,237.8158564567566,157.91577805208334,79.90007840467325,112.21151076627604
47,259.88055,234.96612310409546,157.91577805208334,77.05034505201212,101.96477614713541
48,253.75099,230.479971408844,92.358531974375,138.12143943446898,161.39245984691405
49,258.1566,239.2614574432373,92.358531974375,146.9029254688623,165.79805371898436
50,254.31999,237.29492330551147,92.358531974375,144.93639133113646,161.96146009105468
51,264.87445,259.8445053100586,92.358531974375,167.48597333568358,172.51591870921874
52,254.29066,254.2906732559204,92.358531974375,161.9321412815454,161.93213269847655
53,260.25385,260.25385093688965,92.358531974375,167.89531896251464,167.89531324046874
54,136.60371,184.49171829223633,92.358531974375,92.13318631786133,44.245182014882815
55,135.63794,183.43247413635254,92.358531974375,91.07394216197754,43.27940747875
56,146.3418,194.04383516311646,92.358531974375,101.68530318874146,53.983264900625
57,83.74453,131.35501098632812,92.358531974375,38.99647901195313,-8.614002250253904
58,40.22537,87.74526691436768,92.358531974375,-4.613265060007322,-52.13316347461914
59,36.842163,84.27241230010986,92.358531974375,-8.086119674265134,-55.5163688884375
60,8.213372,55.554906606674194,92.358531974375,-36.8036253677008,-84.14515974384521
61,13.90946,60.9705855846405,92.358531974375,-31.387946389734495,-78.44907190662597
62,57.100677,101.3705643415451,92.358531974375,9.012032367170107,-35.25785448414062
63,231.16321,198.3440339565277,92.358531974375,105.98550198215271,138.8046760334375
64,271.86115,237.6906418800354,92.358531974375,145.3321099056604,179.50261304515624
65,277.4016,243.0667815208435,92.358531974375,150.7082495464685,185.04307935375
66,280.25854,245.9026575088501,92.358531974375,153.54412553447509,187.9000129475
67,283.78003,249.4030613899231,92.358531974375,157.04452941554808,191.4214973225
68,284.99762,250.59962844848633,92.358531974375,158.24109647411132,192.63908765453124
69,284.57095,250.15191411972046,92.358531974375,157.79338214534545,192.2124213947656
70,265.51266,233.12889099121094,92.358531974375,140.77035901683593,173.15413282054686
71,260.32944,235.39398670196533,92.358531974375,143.03545472759032,167.97090528148436
72,253.13243,229.8460612297058,109.92752198225,119.91853924745581,143.20490904802344
73,253.12787,234.2231330871582,109.92752198225,124.2956111049082,143.20034667009375
74,253.59819,236.57314825057983,109.92752198225,126.64562626832983,143.6706683253672
75,253.57722,248.53984880447388,109.92752198225,138.61232682222388,143.6497027491953
76,257.8837,257.88369131088257,109.92752198225,147.95616932863257,147.95617552751563
77,271.52087,271.52090406417847,109.92752198225,161.59338208192847,161.5933520411875
78,122.11183,169.99972939491272,109.92752198225,60.07220741266272,12.184309682789063
79,129.71841,177.5128366947174,109.92752198225,67.58531471246741,19.790892324390626
80,140.76614,188.46805953979492,109.92752198225,78.54053755754492,30.838621816578126
81,125.51981,173.13020086288452,109.92752198225,63.20267888063452,15.592291555347657
82,119.51949,167.03929162025452,109.92752198225,57.11176963800452,9.591971120777345
83,93.666145,141.0962998867035,109.92752198225,31.168777904453492,-16.261376657542968
84,111.9063,159.24773693084717,109.92752198225,49.32021494859717,1.9787814235117196
85,113.0957,160.1567301750183,109.92752198225,50.22920819276831,3.168181142750001
86,105.056206,149.32345128059387,109.92752198225,39.39592929834387,-4.87131623273828
87,266.1869,233.36671447753906,109.92752198225,123.43919249528906,156.2593676661875
88,278.12738,243.95675039291382,109.92752198225,134.02922841066382,168.19985838884375
89,288.9637,254.62891626358032,109.92752198225,144.70139428133032,179.03619261735938
90,282.91318,248.55727005004883,109.92752198225,138.62974806779883,172.98565550798438
91,286.52005,252.14311408996582,109.92752198225,142.21559210771582,176.59252806657813
92,294.21725,259.81923627853394,109.92752198225,149.89171429628394,184.28973265642188
93,292.86057,258.4415340423584,109.92752198225,148.5140120601084,182.93304320329688
94,262.9958,230.61240530014038,109.92752198225,120.68488331789038,153.06826659196875
95,256.8742,231.938871383667,109.92752198225,122.011349401417,146.94668456071875
96,253.1158,229.82949304580688,167.44262346083335,62.38686958497354,85.67317548936197
97,258.51038,239.60355281829834,167.44262346083335,72.160929357465,91.06775251572915
98,254.90176,237.87670135498047,167.44262346083335,70.43407789414712,87.45914045518228
99,253.01149,247.9773416519165,167.44262346083335,80.53471819108316,85.56886640733072
100,256.04306,256.04307317733765,167.44262346083335,88.6004497165043,88.60043684190103
101,257.58765,257.5876612663269,167.44262346083335,90.14503780549356,90.14502302354165
102,130.36003,178.24784445762634,167.44262346083335,10.805220996792997,-37.08259233290366
103,148.59918,196.39351606369019,167.44262346083335,28.95089260285684,-18.843441331927096
104,139.32425,187.02610182762146,167.44262346083335,19.583478366788114,-28.11837419325522
105,84.470345,132.0806438922882,167.44262346083335,-35.36197956854514,-82.97227891737631
106,47.929123,95.4488456249237,167.44262346083335,-71.99377783590964,-119.51350053602866
107,30.56081,77.99088418483734,167.44262346083335,-89.451739275996,-136.88181337172202
108,45.80443,93.14578819274902,167.44262346083335,-74.29683526808432,-121.63819536024741
109,45.856388,92.91734111309052,167.44262346083335,-74.52528234774283,-121.58623536879233
110,78.40093,122.66555714607239,167.44262346083335,-44.77706631476096,-89.04169114882163
111,233.99908,201.17795133590698,167.44262346083335,33.73532787507364,66.5564610118229
112,277.68268,243.51190996170044,167.44262346083335,76.0692865008671,110.2400547618229
113,285.77853,251.44373226165771,167.44262346083335,84.00110880082437,118.33591047471353
114,286.39453,252.03861093521118,167.44262346083335,84.59598747437784,118.95190778916665
115,314.15887,279.78190755844116,167.44262346083335,112.33928409760782,146.7162510508854
116,283.95383,249.5558385848999,167.44262346083335,82.11321512406656,116.51120344346353
117,279.41705,244.99803924560547,167.44262346083335,77.55541578477212,111.9744297618229
118,264.18964,231.80622816085815,167.44262346083335,64.36360470002481,96.7470127696354
119,254.9644,230.02909469604492,167.44262346083335,62.586471235211576,87.52177778428384
120,254.84534,231.5590376853943,194.970146885,36.588890800394296,59.87519002906251
121,253.7098,234.790864944458,194.970146885,39.82071805945802,58.73964620582032
122,254.03697,237.0119104385376,194.970146885,42.041763553537606,59.066825160898446
123,256.01407,250.98310947418213,194.970146885,56.01296258918214,61.043921718515634
124,256.71683,256.7168273925781,194.970146885,61.746680507578134,61.746680507578134
125,272.51862,272.51863050460815,194.970146885,77.54848361960816,77.54846883765626
126,126.37774,174.26556587219238,194.970146885,-20.70458101280761,-68.59240793236327
127,147.03108,194.82542824745178,194.970146885,-0.14471863754820902,-47.93906473167968
128,133.32782,181.02965307235718,194.970146885,-13.940493812642814,-61.64232706078124
129,116.828865,164.4391691684723,194.970146885,-30.5309777165277,-78.14128183373046
130,58.859833,106.37955069541931,194.970146885,-88.59059618958068,-136.11031412132812
131,35.469666,82.89973735809326,194.970146885,-112.07040952690673,-159.50048135765624
132,16.304226,63.64558446407318,194.970146885,-131.3245624209268,-178.66592096336913
133,49.551003,96.61195611953735,194.970146885,-98.35819076546264,-145.41914438255858
134,81.47909,125.74115324020386,194.970146885,-69.22899364479613,-113.49105905541015
135,273.36298,240.54086828231812,194.970146885,45.570721397318124,78.39282918921876
136,285.90918,251.738299369812,194.970146885,56.76815248481202,90.93903280250001
137,290.41983,256.0850238800049,194.970146885,61.11487699500489,95.44968343726563
138,281.8004,247.44453239440918,194.970146885,52.47438550940919,86.83026815406251
139,296.20084,261.82389879226685,194.970146885,66.85375190726685,101.23068929664063
140,285.11984,250.72184371948242,194.970146885,55.75169683448243,90.14969564429688
141,282.02896,247.60996961593628,194.970146885,52.63982273093629,87.05881429664063
142,288.39435,256.01096773147583,194.970146885,61.04082084647584,93.42420125953126
143,261.93417,236.99885177612305,194.970146885,42.028704891123056,66.96402669898438
144,258.46365,235.177348613739,173.65837538125,61.518973232489,84.80527818320311
145,255.26756,236.34875011444092,173.65837538125,62.69037473319091,81.60918748496093
146,254.05577,237.03071069717407,173.65837538125,63.37233531592406,80.39739549277343
147,253.01118,247.98337936401367,173.65837538125,74.32500398276366,79.3528093111328
148,255.47548,255.47547054290771,173.65837538125,81.8170951616577,81.81710374472655
149,264.16565,264.16565227508545,173.65837538125,90.50727689383544,90.50727403281249
150,135.92586,183.81367778778076,173.65837538125,10.155302406530751,-37.7325178373047
151,140.5703,188.36465096473694,173.65837538125,14.706275583486928,-33.08807814003907
152,115.297,162.99884748458862,173.65837538125,-10.659527896661388,-58.36137831093751
153,53.296246,100.90655207633972,173.65837538125,-72.75182330491029,-120.36212980629884
154,19.365284,66.88500332832336,173.65837538125,-106.77337205292665,-154.29309141518556
155,10.339194,57.76926851272583,173.65837538125,-115.88910686852418,-163.31918108345948
156,25.099567,72.44092750549316,173.65837538125,-101.21744787575685,-148.55880796791993
157,28.303024,75.36397910118103,173.65837538125,-98.29439628006898,-145.35535108925782
158,35.6711,79.93061304092407,173.65837538125,-93.72776234032594,-137.98727476479493
159,207.02818,174.20507884025574,173.65837538125,0.5467034590057267,33.36980760214843
160,267.52008,233.34903812408447,173.65837538125,59.69066274283446,93.86170518515624
161,278.02097,243.68615674972534,173.65837538125,70.02778136847533,104.36259019492186
162,278.0048,243.64889430999756,173.65837538125,69.99051892874755,104.34641587851561
163,280.0624,245.685453414917,173.65837538125,72.02707803366698,106.40403306601561
164,286.4445,252.04649877548218,173.65837538125,78.38812339423217,112.78611314414061
165,305.03122,270.61222743988037,173.65837538125,96.95385205863036,131.37284410117186
166,263.66855,231.28518533706665,173.65837538125,57.62680995581664,90.01017320273436
167,264.7997,239.8643889427185,173.65837538125,66.2060135614685,91.14133775351561
168,254.61095,231.32463264465332,92.48814254075,138.83649010390332,162.12280411452343
169,253.38658,234.46775817871094,92.48814254075,141.97961563796093,160.89843888014843
170,253.21661,236.1915578842163,92.48814254075,143.7034153434663,160.72847122878125
171,253.57439,248.54976081848145,92.48814254075,156.06161827773144,161.08624405592968
172,261.3442,261.34422063827515,92.48814254075,168.85607809752514,168.85606522292187
173,275.0365,275.0365138053894,92.48814254075,182.5483712646394,182.5483564826875
174,130.71655,178.60437393188477,92.48814254075,86.11623139113476,38.228410193624995
175,139.45103,187.24538803100586,92.48814254075,94.75724549025585,46.96289200514843
176,140.0173,187.71913981437683,92.48814254075,95.23099727362683,47.52916092604687
177,123.172745,170.78305411338806,92.48814254075,78.29491157263806,30.684602210226558
178,111.07957,158.59929251670837,92.48814254075,66.11114997595837,18.5914244148164
179,84.4343,131.8643753528595,92.48814254075,39.37623281210949,-8.053839257058598
180,109.36157,156.70293164253235,92.48814254075,64.21478910178234,16.873429724874995
181,106.0991,153.16005849838257,92.48814254075,60.671915957632564,13.610955664816402
182,118.26891,162.52587270736694,92.48814254075,70.03773016661694,25.780770728292964
183,275.82727,243.003182888031,92.48814254075,150.515040347281,183.3391279670625
184,284.5638,250.39264702796936,92.48814254075,157.90450448721936,192.07566971510937
185,270.9216,236.5867805480957,92.48814254075,144.0986380073457,178.43345780104687
186,286.30508,251.94916582107544,92.48814254075,159.46102328032543,193.81694168776562
187,281.9898,247.61284017562866,92.48814254075,155.12469763487866,189.50166458815625
188,275.34805,240.9500527381897,92.48814254075,148.4619101974397,182.85991043776562
189,275.7189,241.29986810684204,92.48814254075,148.81172556609204,183.23076004714062
190,263.74887,231.36550664901733,92.48814254075,138.87736410826733,171.26072830885937
191,260.3951,235.45980262756348,92.48814254075,142.97166008681347,167.90696854323437
192,253.64442,230.3581199645996,64.98967732558334,165.36844263901628,188.65474711289323
193,253.35258,234.4337649345398,64.98967732558334,169.44408760895647,188.36290751328386
194,254.20534,237.18027782440186,64.98967732558334,172.19060049881853,189.21566019883073
195,254.2825,249.26105260849,64.98967732558334,184.27137528290666,189.2928238951198
196,264.0347,264.03472566604614,64.98967732558334,199.0450483404628,199.0450211607448
197,261.5584,261.55841302871704,64.98967732558334,196.5687357031337,196.56873331894792
198,154.75507,202.6428780555725,64.98967732558334,137.65320072998918,89.7653885923854
199,128.92882,176.7231731414795,64.98967732558334,111.73349581589615,63.939140423440094
200,134.49857,182.20041179656982,64.98967732558334,117.21073447098648,69.50888834824478
201,120.68065,168.29095911979675,64.98967732558334,103.30128179421341,55.690971478127594
202,26.634535,74.1542534828186,64.98967732558334,9.16457615723526,-38.355142489767914
203,7.035453,54.46552574634552,64.98967732558334,-10.524151579237824,-57.95422448287094
204,47.50344,94.84479832649231,64.98967732558334,29.855121000908966,-17.48623646864975
205,82.101,129.16195368766785,64.98967732558334,64.1722763620845,17.111320599221344
206,92.55385,136.80824446678162,64.98967732558334,71.81856714119827,27.56417094101822
207,254.9182,222.09315466880798,64.98967732558334,157.10347734322465,189.9285203062526
208,278.5706,244.39926719665527,64.98967732558334,179.40958987107194,213.5809098326198
209,279.005,244.67018461227417,64.98967732558334,179.68050728669084,214.01532755722917
210,278.5282,244.17228269577026,64.98967732558334,179.18260537018693,213.53852091660417
211,289.52835,255.1514129638672,64.98967732558334,190.16173563828386,224.5386735044948
212,288.4408,254.04280996322632,64.98967732558334,189.053132637643,223.45111857285417
213,287.54437,253.12538480758667,64.98967732558334,188.13570748200334,222.55469523301042
214,263.4551,231.0717158317566,64.98967732558334,166.08203850617326,198.4654313169948
215,263.9853,239.0499997138977,64.98967732558334,174.06032238831438,198.99561320176042
216,253.23958,229.9532914161682,76.54325025749999,153.4100411586682,176.6963279895703
217,253.14687,234.22802877426147,76.54325025749999,157.68477851676147,176.60361558722656
218,254.2967,237.27164220809937,76.54325025749999,160.72839195059936,177.7534568958203
219,259.8514,254.83314085006714,76.54325025749999,178.28989059256713,183.30815965460937
220,259.20734,259.2073349952698,76.54325025749999,182.66408473776977,182.66408616828124
221,263.3567,263.35668420791626,76.54325025749999,186.81343395041625,186.813439195625
222,122.21764,170.10547065734863,76.54325025749999,93.56222039984864,45.67439348029298
223,135.4337,183.22804284095764,76.54325025749999,106.68479258345765,58.890450304023446
224,106.035645,153.73748898506165,76.54325025749999,77.19423872756165,29.49239427375001
225,76.82201,124.4323136806488,76.54325025749999,47.88906342314881,0.27875596808594594
226,44.074417,91.59413647651672,76.54325025749999,15.050886219016732,-32.46883314324218
227,15.904963,63.335036516189575,76.54325025749999,-13.208213741310416,-60.63828771782714
228,33.302868,80.64422988891602,76.54325025749999,4.100979631416024,-43.240382368095695
229,31.427021,78.48797392845154,76.54325025749999,1.9447236709515465,-45.11622923088866
230,26.555593,70.8074369430542,76.54325025749999,-5.735813314445792,-49.987656766899406
231,208.22948,175.40345764160156,76.54325025749999,98.86020738410157,131.68622667121093
232,273.30014,239.12867879867554,76.54325025749999,162.58542854117553,196.75689012335937
233,286.28226,251.94743633270264,76.54325025749999,175.40418607520263,209.73900682257812
234,284.43716,250.08126783370972,76.54325025749999,173.5380175762097,207.89391404914062
235,296.81323,262.4362587928772,76.54325025749999,185.8930085353772,220.269982164375
236,287.40033,253.00236797332764,76.54325025749999,176.45911771582763,210.85707933234374
237,272.9416,238.52257108688354,76.54325025749999,161.97932082938354,196.39833909796874
238,268.31342,235.9299921989441,76.54325025749999,159.3867419414441,191.77016526984374
239,259.35602,234.42070150375366,76.54325025749999,157.87745124625366,182.81276780890624
240,256.91205,233.62573957443237,54.10067739013584,179.52506218429653,202.8113709497079
241,256.95544,238.0366406440735,54.10067739013584,183.93596325393764,202.85476694580166
242,260.22147,243.19640159606934,54.10067739013584,189.0957242059335,206.12078867431728
243,253.93245,248.91735744476318,54.10067739013584,194.81668005462734,199.83177195068447
244,264.08636,264.08636569976807,54.10067739013584,209.98568830963222,209.9856873559579
245,256.60245,256.60246086120605,54.10067739013584,202.5017834710702,202.50177011962978
246,138.4383,186.3261148929596,54.10067739013584,132.22543750282375,84.33761606689541
247,132.98131,180.77564907073975,54.10067739013584,126.6749716806039,78.8806305932626
248,134.30826,182.0101134777069,54.10067739013584,127.90943608757107,80.20758066650478
249,116.68312,164.29342770576477,54.10067739013584,110.19275031562893,62.58244333740322
250,118.701904,166.22162771224976,54.10067739013584,112.12095032211391,64.60122690673916
251,112.24031,159.6703863143921,54.10067739013584,105.56970892425625,58.13963327880947
252,99.96003,147.3013858795166,54.10067739013584,93.20070848938076,45.85935221191494
253,103.36316,150.42411494255066,54.10067739013584,96.32343755241482,49.26248178955166
254,127.03653,171.28581762313843,54.10067739013584,117.18514023300258,72.93585215087978
255,259.49164,226.66463255882263,54.10067739013584,172.5639551686868,205.3909607934579
256,278.12845,243.95685577392578,54.10067739013584,189.85617838378994,224.02777109619228
257,287.02164,252.68681144714355,54.10067739013584,198.5861340570077,232.92095957275478
258,288.64542,254.28955221176147,54.10067739013584,200.18887482162563,234.54473886962978
259,287.83292,253.45595264434814,54.10067739013584,199.3552752542123,233.73223886962978
260,284.70123,250.30324935913086,54.10067739013584,196.20257196899502,230.6005555200204
261,304.2161,269.79707956314087,54.10067739013584,215.69640217300503,250.11541758056728
262,286.6866,254.30324125289917,54.10067739013584,200.20256386276333,232.58593760009853
263,261.23254,236.29723739624023,54.10067739013584,182.1965600061044,207.13186655517666
264,256.0888,232.8024868965149,40.3079187559375,192.4945681405774,215.78088739640626
265,253.22852,234.30969333648682,40.3079187559375,194.00177458054932,212.9205968690625
266,257.7929,240.76786088943481,40.3079187559375,200.45994213349732,217.48498895890626
267,256.5846,251.5726933479309,40.3079187559375,211.26477459199342,216.276675970625
268,257.87332,257.873348236084,40.3079187559375,217.5654294801465,217.56540277726563
269,261.27,261.2699999809265,40.3079187559375,220.96208122498902,220.96207025773438
270,134.5004,182.38821864128113,40.3079187559375,142.08029988534363,94.19247797257813
271,140.64194,188.43628859519958,40.3079187559375,148.1283698392621,100.33401849992188
272,131.2198,178.9216558933258,40.3079187559375,138.6137371373883,90.91188410050782
273,123.791245,171.40155220031738,40.3079187559375,131.0936334443799,83.48332575089844
274,110.26096,157.78069305419922,40.3079187559375,117.47277429826173,69.95304468400391
275,121.03976,168.46983218193054,40.3079187559375,128.16191342599305,80.73183801896485
276,108.72489,156.0662624835968,40.3079187559375,115.75834372765931,68.41697290666016
277,112.81386,159.87481212615967,40.3079187559375,119.56689337022218,72.50593927628907
278,121.121605,165.36834692955017,40.3079187559375,125.06042817361268,80.8136861634961
279,262.85043,230.0224630832672,40.3079187559375,189.71454432732972,222.54251459367188
280,281.73685,247.56512880325317,40.3079187559375,207.25721004731568,241.42892816789063
281,280.8884,246.55359506607056,40.3079187559375,206.24567631013306,240.58047846085938
282,287.54288,253.18699645996094,40.3079187559375,212.87907770402344,247.23495844132813
283,291.1449,256.7679286003113,40.3079187559375,216.4600098443738,250.836978705
284,270.5776,236.17960262298584,40.3079187559375,195.87168386704835,230.26968744523438
285,267.68237,233.26335620880127,40.3079187559375,192.95543745286378,227.3744542909375
286,264.35556,231.9721531867981,40.3079187559375,191.6642344308606,224.04764154679688
287,259.1259,234.19056272506714,40.3079187559375,193.88264396912965,218.81796625382813
288,254.11816,230.83184576034546,100.45239453591668,130.37945122442878,153.66576952658332
289,253.62653,234.7076940536499,100.45239453591668,134.25529951773322,153.17413134298957
290,253.73053,236.7054738998413,100.45239453591668,136.25307936392463,153.27813524923957
291,252.9904,247.98165798187256,100.45239453591668,147.52926344595588,152.538007685763
292,254.63084,254.6308445930481,100.45239453591668,154.1784500571314,154.17844958029426
293,269.08594,269.0859408378601,100.45239453591668,168.63354630194343,168.63354296408332
294,137.33885,185.22668361663818,100.45239453591668,84.7742890807215,36.886457392794256
295,150.19923,197.9935975074768,100.45239453591668,97.54120297156012,49.74683947287238
296,138.23492,185.93675446510315,100.45239453591668,85.48435992918647,37.78252978048957
297,104.71379,152.32409691810608,100.45239453591668,51.8717023821894,4.261396357638006
298,48.87601,96.39572811126709,100.45239453591668,-4.056666424649592,-51.57638364114129
299,24.955795,72.38586854934692,100.45239453591668,-28.066525986569758,-75.49659924783074
300,28.83189,76.17324829101562,100.45239453591668,-24.279146244901057,-71.62050442971551
301,6.589162,53.65011286735535,100.45239453591668,-46.802281668561335,-93.86323266305291
302,55.780144,100.02431583404541,100.45239453591668,-0.4280787018712715,-44.67225079812371
303,237.64629,204.8173382282257,100.45239453591668,104.36494369230903,137.1938914748255
304,275.32715,241.15527272224426,100.45239453591668,140.70287818632758,174.87475390158332
305,274.12283,239.7880129814148,100.45239453591668,139.3356184454981,173.67043871603644
306,279.66595,245.3100390434265,100.45239453591668,144.85764450750983,179.21356005392707
307,289.4975,255.1205358505249,100.45239453591668,154.66814131460822,189.04510302267707
308,284.20877,249.81077814102173,100.45239453591668,149.35838360510505,183.75637621603644
309,276.7774,242.35839080810547,100.45239453591668,141.9059962721888,176.32501024923957
310,269.72574,237.3423457145691,100.45239453591668,136.8899511786524,169.27334398947394
311,257.79257,232.85723686218262,100.45239453591668,132.40484232626594,157.3401774855677
312,256.0036,232.7173089981079,152.78637111015402,79.93093788795389,103.21722996406473
313,253.7552,234.83637952804565,152.78637111015402,82.05000841789163,100.96883213691629
314,253.61455,236.5894899368286,152.78637111015402,83.80311882667459,100.82817661933817
315,253.03613,248.03057098388672,152.78637111015402,95.2441998737327,100.24976170234598
316,254.53516,254.53515148162842,152.78637111015402,101.7487803714744,101.74878513984598
317,260.12598,260.12598180770874,152.78637111015402,107.33961069755472,107.33960545234598
318,152.96877,200.85658645629883,152.78637111015402,48.070215346144806,0.18239414863504066
319,147.4912,195.28553867340088,152.78637111015402,42.49916756324686,-5.295175431443084
320,135.05972,182.76158332824707,152.78637111015402,29.97521221809305,-17.726648209763397
321,73.11417,120.72447085380554,152.78637111015402,-32.06190025634848,-79.6722048503884
322,30.56951,78.08922791481018,152.78637111015402,-74.69714319534384,-122.21686160392844
323,17.233486,64.66355967521667,152.78637111015402,-88.12281143493735,-135.5528849346169
324,0.12035775,47.46171760559082,152.78637111015402,-105.3246535045632,-152.6660133583077
325,4.890133,51.95108413696289,152.78637111015402,-100.83528697319113,-147.8962382061013
326,21.760727,66.00234532356262,152.78637111015402,-86.7840257865914,-131.02564418144308
327,202.86737,170.0374505519867,152.78637111015402,17.251079441832673,50.08099949531473
328,261.82535,227.65334248542786,152.78637111015402,74.86697137527383,109.0389767902366
329,281.50256,247.16773223876953,152.78637111015402,94.38136112861551,128.71619236640848
330,301.9383,267.58238697052,152.78637111015402,114.796015860366,149.15192234687723
331,285.20276,250.82579374313354,152.78637111015402,98.03942263297952,132.41638767890848
332,289.5129,255.11488819122314,152.78637111015402,102.32851708106912,136.72653782539285
333,280.21512,245.79610586166382,152.78637111015402,93.0097347515098,127.4287472980491
334,274.93637,242.55299186706543,152.78637111015402,89.76662075691141,122.14999973945535
335,259.19186,234.25652742385864,152.78637111015402,81.47015631370462,106.40549290351785
336,253.33147,230.0451693534851,162.70267031125002,67.34249904223509,90.62879636355467
337,254.93613,236.01730394363403,162.70267031125002,73.31463363238402,92.23345639773436
338,253.53345,236.50837898254395,162.70267031125002,73.80570867129393,90.83077695437498
339,253.5538,248.55141067504883,162.70267031125002,85.84874036379881,90.85113217898436
340,261.71982,261.719838142395,162.70267031125002,99.017167831145,99.01714780398436
341,278.02692,278.0269079208374,162.70267031125002,115.32423760958739,115.32424619265623
342,132.50882,180.396653175354,162.70267031125002,17.693982864103987,-30.193850731171892
343,156.73874,204.53309297561646,162.70267031125002,41.83042266436644,-5.963931297578142
344,104.83999,152.54183626174927,162.70267031125002,-10.16083404950075,-57.86268160275392
345,82.53093,130.1412377357483,162.70267031125002,-32.561432575501726,-80.17174074582033
346,49.09662,96.61633777618408,162.70267031125002,-66.08633253506594,-113.60605165890627
347,14.066047,61.49612009525299,162.70267031125002,-101.20655021599703,-148.6366235964673
348,-3.7330754,43.60828447341919,162.70267031125002,-119.09438583783083,-166.43574569157533
349,3.3428047,50.40375542640686,162.70267031125002,-112.29891488484316,-159.35986564091615
350,28.586689,72.82575130462646,162.70267031125002,-89.87691900662355,-134.1159813158887
351,202.30241,169.47153115272522,162.70267031125002,6.7688608414752025,39.59974362917967
352,270.02203,235.84989047050476,162.70267031125002,73.14722015925474,107.31936338015623
353,290.348,256.0131883621216,162.70267031125002,93.31051805087156,127.64532163210936
354,294.87604,260.52012300491333,162.70267031125002,97.81745269366331,132.17336728640623
355,296.29825,261.9212727546692,162.70267031125002,99.21860244341917,133.5955779797656
356,296.94083,262.5428342819214,162.70267031125002,99.84016397067137,134.2381561047656
357,277.3525,242.9334864616394,162.70267031125002,80.23081615038939,114.64983823367186
